gain	0	2	-15
gain	0	3	-6
gain	0	16	-15
gain	0	20	-26
gain	0	27	-12
gain	0	34	-19
gain	0	38	-28
gain	0	40	-12
gain	0	44	-8
gain	1	5	-29
gain	1	14	-5
gain	1	24	-8
gain	1	34	-29
gain	1	45	-26
gain	1	47	-12
gain	1	48	-16
gain	1	49	-14
gain	2	35	-17
gain	2	37	-23
gain	2	42	-28
gain	2	43	-24
gain	2	45	-1
gain	3	0	-21
gain	3	9	-20
gain	3	19	-28
gain	3	26	-4
gain	3	40	-16
gain	3	45	-28
gain	3	47	-11
gain	4	0	-12
gain	4	7	-27
gain	4	17	-6
gain	4	21	-27
gain	4	23	-28
gain	4	30	-3
gain	4	31	-28
gain	4	38	-1
gain	4	40	-19
gain	4	43	-21
gain	4	45	-18
gain	4	49	-1
gain	5	0	-27
gain	5	10	-14
gain	5	13	-30
gain	5	16	-12
gain	5	30	-9
gain	5	46	-12
gain	6	10	-30
gain	6	15	-15
gain	6	26	-24
gain	6	29	-8
gain	6	30	-26
gain	6	39	-23
gain	6	43	-26
gain	7	1	-18
gain	7	8	-27
gain	7	16	-9
gain	7	21	-5
gain	7	23	-3
gain	7	25	-27
gain	7	27	-27
gain	7	31	-19
gain	7	36	-3
gain	7	49	-25
gain	8	4	-29
gain	8	6	-4
gain	8	7	-22
gain	8	10	-26
gain	8	13	-18
gain	8	14	-16
gain	8	17	-14
gain	8	20	-25
gain	8	22	-23
gain	9	1	-18
gain	9	18	-26
gain	9	22	-27
gain	9	41	-13
gain	9	42	-12
gain	9	45	-24
gain	10	5	-25
gain	10	12	-14
gain	10	14	-5
gain	10	18	-5
gain	10	21	-4
gain	10	22	-1
gain	10	30	-5
gain	10	42	-25
gain	10	48	-27
gain	11	6	-1
gain	11	14	-28
gain	11	16	-8
gain	11	24	-19
gain	11	32	-18
gain	11	34	-9
gain	11	37	-4
gain	11	38	-13
gain	11	46	-2
gain	11	49	-3
gain	12	2	-27
gain	12	5	-12
gain	12	14	-12
gain	12	23	-23
gain	12	30	-23
gain	12	37	-13
gain	12	40	-5
gain	12	42	-29
gain	12	45	-1
gain	13	1	-7
gain	13	4	-10
gain	13	11	-14
gain	13	14	-29
gain	13	19	-28
gain	13	25	-6
gain	13	28	-19
gain	13	35	-11
gain	14	1	-5
gain	14	12	-22
gain	14	17	-1
gain	14	23	-30
gain	14	26	-26
gain	14	40	0
gain	15	6	-24
gain	15	10	-15
gain	15	16	-25
gain	15	44	-3
gain	15	45	-27
gain	16	7	-15
gain	16	10	-7
gain	16	26	-29
gain	16	36	-7
gain	16	37	-28
gain	16	41	-12
gain	16	44	-16
gain	16	46	-5
gain	17	23	-5
gain	17	36	-30
gain	17	41	-15
gain	18	2	-24
gain	18	5	-8
gain	18	6	-26
gain	18	15	-23
gain	18	20	-26
gain	18	28	-18
gain	18	34	-27
gain	18	42	-9
gain	18	47	-5
gain	18	49	-3
gain	19	1	-27
gain	19	3	-27
gain	19	7	-19
gain	19	12	-4
gain	19	26	-25
gain	19	31	-29
gain	19	33	-4
gain	19	34	-22
gain	19	36	-26
gain	19	39	-18
gain	19	40	-16
gain	19	43	-14
gain	19	46	-25
gain	19	48	-23
gain	20	28	-18
gain	20	36	-19
gain	20	40	-28
gain	20	42	-12
gain	20	46	-8
gain	21	6	-29
gain	21	15	-5
gain	21	26	-8
gain	21	36	-29
gain	21	47	-26
gain	21	49	-12
gain	22	0	-16
gain	22	1	-14
gain	22	37	-17
gain	22	39	-23
gain	22	44	-28
gain	22	45	-24
gain	22	47	-1
gain	23	2	-21
gain	23	10	-20
gain	23	20	-28
gain	23	28	-4
gain	23	42	-16
gain	23	47	-28
gain	23	49	-11
gain	24	2	-12
gain	24	8	-27
gain	24	18	-6
gain	24	22	-27
gain	24	25	-28
gain	24	32	-3
gain	24	33	-28
gain	24	40	-1
gain	24	42	-19
gain	24	45	-21
gain	24	47	-18
gain	25	1	-1
gain	25	2	-27
gain	25	11	-14
gain	25	14	-30
gain	25	17	-12
gain	25	32	-9
gain	25	48	-12
gain	26	11	-30
gain	26	16	-15
gain	26	28	-24
gain	26	31	-8
gain	26	32	-26
gain	26	41	-23
gain	26	45	-26
gain	27	3	-18
gain	27	9	-27
gain	27	17	-9
gain	27	22	-5
gain	27	24	-3
gain	27	26	-27
gain	27	29	-27
gain	27	33	-19
gain	27	38	-3
gain	28	1	-25
gain	28	6	-29
gain	28	8	-4
gain	28	9	-22
gain	28	11	-26
gain	28	14	-18
gain	28	15	-16
gain	28	18	-14
gain	28	21	-25
gain	28	23	-23
gain	29	3	-18
gain	29	19	-26
gain	29	23	-27
gain	29	43	-13
gain	29	44	-12
gain	29	47	-24
gain	30	7	-25
gain	30	13	-14
gain	30	15	-5
gain	30	19	-5
gain	30	22	-4
gain	30	23	-1
gain	30	32	-5
gain	30	44	-25
gain	31	0	-27
gain	31	3	-23
gain	31	9	0
gain	31	16	-15
gain	31	19	-6
gain	31	21	0
gain	31	28	-5
gain	31	29	-15
gain	31	36	-25
gain	31	39	-5
gain	32	0	-8
gain	32	1	-1
gain	32	7	-21
gain	32	11	-6
gain	32	16	-6
gain	32	30	-28
gain	32	31	-25
gain	32	37	-24
gain	32	39	-17
gain	32	43	-21
gain	33	8	-24
gain	33	16	-18
gain	33	17	-25
gain	33	20	-28
gain	33	26	-20
gain	33	36	-6
gain	33	49	-26
gain	34	25	-29
gain	34	43	-12
gain	34	45	-19
gain	35	8	-19
gain	35	13	-26
gain	35	14	-29
gain	35	20	-5
gain	35	22	-13
gain	35	38	-4
gain	35	42	-9
