gain	0	8	-24
gain	0	24	-20
gain	0	27	-13
gain	0	49	-23
gain	1	16	-25
gain	1	26	-12
gain	1	28	-11
gain	1	33	-17
gain	2	0	-25
gain	2	17	-3
gain	2	41	-24
gain	3	4	-20
gain	3	8	-15
gain	3	11	-22
gain	3	20	-15
gain	3	30	-2
gain	3	32	-1
gain	4	7	-13
gain	4	25	-22
gain	4	32	0
gain	5	2	-6
gain	5	8	-28
gain	5	37	-15
gain	5	38	-2
gain	5	41	-12
gain	6	0	-26
gain	6	24	-19
gain	6	33	-11
gain	7	29	-16
gain	8	1	-27
gain	8	20	-11
gain	8	38	-21
gain	9	1	-25
gain	9	11	-13
gain	9	12	-27
gain	9	35	-15
gain	10	14	-29
gain	10	19	-17
gain	10	37	-23
gain	10	47	-7
gain	11	7	-2
gain	11	8	-18
gain	11	12	-26
gain	11	24	-24
gain	11	27	-27
gain	11	33	-16
gain	11	44	-22
gain	12	1	-27
gain	12	27	-11
gain	12	42	-4
gain	12	45	-30
gain	13	14	-24
gain	13	22	-9
gain	13	30	-10
gain	13	33	-5
gain	13	42	-19
gain	13	44	-27
gain	14	5	0
gain	14	8	-29
gain	14	46	-18
gain	15	9	-16
gain	15	38	-17
gain	16	4	-24
gain	16	39	-1
gain	16	44	-15
gain	16	45	-4
gain	16	49	-16
gain	17	14	-30
gain	17	18	0
gain	17	23	-19
gain	17	28	-5
gain	17	36	-14
gain	18	7	-17
gain	18	47	-20
gain	18	48	-7
gain	19	0	-17
gain	19	4	-25
gain	19	24	-10
gain	19	27	-13
gain	19	45	-15
gain	20	8	-2
gain	20	17	-4
gain	20	26	-3
gain	21	7	-24
gain	21	15	-9
gain	21	24	-10
gain	21	27	-5
gain	21	36	-19
gain	21	38	-27
gain	21	49	0
gain	22	2	-29
gain	22	40	-18
gain	23	3	-16
gain	23	32	-17
gain	23	48	-24
gain	24	33	-1
gain	24	38	-15
gain	24	39	-4
gain	24	43	-16
gain	25	8	-30
gain	25	11	0
gain	25	16	-19
gain	25	21	-12
gain	25	30	-14
gain	26	1	-17
gain	26	41	-20
gain	26	42	-7
gain	26	44	-17
gain	26	48	-20
gain	27	17	-10
gain	27	20	-13
gain	27	39	-15
gain	28	2	-2
gain	28	11	-4
gain	28	19	-3
gain	28	38	-1
gain	28	40	-15
gain	29	34	-19
gain	30	7	-23
gain	30	9	-23
gain	30	25	-14
gain	31	8	-24
gain	32	9	-9
gain	32	19	-23
gain	32	30	-22
gain	32	43	-17
gain	32	47	0
gain	33	27	-4
gain	33	32	-9
gain	33	41	-7
gain	34	7	-11
gain	34	22	-4
gain	34	25	-30
gain	35	3	-7
gain	35	14	-14
gain	35	15	-30
gain	35	23	-21
gain	35	34	-6
gain	35	37	-8
gain	36	0	-19
gain	36	8	-5
gain	36	21	0
gain	37	28	-18
gain	38	0	-2
gain	38	7	-27
gain	38	26	-29
gain	38	29	-7
gain	39	1	-8
gain	39	9	-2
gain	39	15	-2
gain	40	13	-28
gain	40	41	-26
gain	41	7	-15
gain	41	18	-7
gain	41	46	-19
gain	42	18	-19
gain	42	28	-29
gain	42	47	-2
gain	43	26	-15
gain	43	28	-12
gain	43	30	-30
gain	43	39	-25
gain	44	1	-29
gain	44	13	-22
gain	45	0	-24
gain	45	4	-5
gain	45	12	-21
gain	45	13	-19
gain	45	15	-16
gain	45	38	-13
gain	46	7	-2
gain	46	13	-17
gain	46	14	-10
gain	46	22	-10
gain	46	49	-8
gain	47	2	-25
gain	47	19	-22
gain	47	26	-19
gain	47	36	-24
gain	47	49	-24
gain	48	25	-9
gain	48	43	0
gain	49	30	-13
