gain	0	4	-25
gain	0	20	-13
gain	0	23	-3
gain	0	36	-27
gain	0	38	-12
gain	1	4	-30
gain	1	10	-11
gain	1	24	-30
gain	1	45	-21
gain	2	3	-22
gain	2	20	-6
gain	2	24	-12
gain	2	38	-30
gain	3	1	-22
gain	3	2	-28
gain	3	6	-25
gain	3	27	-29
gain	3	33	-7
gain	4	20	-19
gain	4	24	-18
gain	5	8	-19
gain	5	13	-3
gain	5	25	-21
gain	5	31	-11
gain	5	43	-18
gain	5	45	-24
gain	5	46	0
gain	5	49	-1
gain	6	8	-24
gain	7	4	-16
gain	8	22	-7
gain	8	27	-11
gain	8	46	-27
gain	8	48	-23
gain	9	5	-1
gain	9	11	0
gain	9	22	-12
gain	9	25	-20
gain	9	39	-2
gain	9	45	-20
gain	9	47	-14
gain	10	3	-9
gain	10	15	-10
gain	10	29	-29
gain	11	12	-8
gain	11	35	-27
gain	11	41	-29
gain	12	6	-30
gain	12	7	-15
gain	12	8	-3
gain	12	11	-23
gain	12	16	-1
gain	12	20	-23
gain	12	44	-20
gain	13	11	-15
gain	13	32	-22
gain	13	37	-30
gain	14	1	-30
gain	14	19	-12
gain	14	43	-5
gain	15	25	0
gain	15	27	-8
gain	15	35	-17
gain	15	37	-16
gain	15	39	-24
gain	16	2	-23
gain	16	4	-8
gain	16	28	-13
gain	16	41	-30
gain	16	47	-6
gain	17	3	-3
gain	17	7	-27
gain	17	9	-24
gain	17	29	-9
gain	17	30	-16
gain	18	0	-22
gain	18	16	-27
gain	19	3	-5
gain	19	31	-2
gain	19	39	-18
gain	20	0	-27
gain	20	3	-26
gain	20	9	-18
gain	20	14	-6
gain	20	15	-15
gain	20	17	-15
gain	20	39	-5
gain	20	49	-1
gain	21	7	-19
gain	22	2	-3
gain	22	36	-25
gain	23	1	-19
gain	23	19	-23
gain	23	21	-26
gain	23	39	-5
gain	23	43	-5
gain	23	48	-29
gain	23	49	-16
gain	24	4	-24
gain	24	5	-7
gain	25	21	-8
gain	25	38	-20
gain	25	49	-18
gain	26	7	-2
gain	26	42	-16
gain	27	13	-22
gain	27	31	-15
gain	27	47	-29
gain	28	8	-7
gain	28	29	-26
gain	29	3	-16
gain	29	26	-20
gain	29	27	-2
gain	29	32	-6
gain	29	43	-7
gain	29	46	-10
gain	30	8	-19
gain	30	34	-19
gain	30	35	-20
gain	31	1	-24
gain	31	12	-6
gain	31	16	-23
gain	31	39	-26
gain	31	49	-29
gain	32	1	-5
gain	32	11	-10
gain	32	12	-26
gain	32	15	-12
gain	32	21	0
gain	32	28	-10
gain	32	43	-24
gain	32	45	-10
gain	33	8	-2
gain	33	11	-27
gain	33	32	-20
gain	33	47	-15
gain	34	12	-16
gain	34	41	-14
gain	35	4	-1
gain	35	30	-29
gain	35	44	-18
gain	36	16	-26
gain	36	28	-30
gain	36	49	-5
gain	37	10	-16
gain	38	4	-12
gain	38	9	-10
gain	39	11	-30
gain	39	27	-28
gain	39	28	-24
gain	39	34	-7
gain	40	13	-20
gain	40	14	-20
gain	40	22	-17
gain	40	48	-17
gain	41	3	-1
gain	41	4	-21
gain	41	11	-26
gain	41	26	-20
gain	41	48	-12
gain	42	40	-28
gain	42	43	-21
gain	43	34	0
gain	44	0	-30
gain	44	2	-29
gain	44	16	-26
gain	44	21	-23
gain	44	30	-30
gain	44	42	-27
gain	45	24	-5
gain	45	48	-29
gain	46	20	-26
gain	46	21	-19
gain	46	22	-20
gain	46	27	-25
gain	46	28	-24
gain	47	14	-8
gain	47	25	-5
gain	47	42	-29
gain	48	3	-12
gain	49	2	-25
gain	49	6	-28
gain	49	34	-19
gain	49	39	-21
gain	49	47	-6
